"","PercProtected","ResourceMobility","ProtectedCC","WorkingCC","MeanPayoff","meanTimeWorking"
"173",0.1,0.5,0.13115,0.00709444444444444,0.969,0.854502320488323
"174",0.15,0.5,0.0846666666666667,0.00575294117647059,1.0695,0.867266104847833
"175",0.2,0.5,0.060075,0.0073125,0.89,0.854639639691192
"176",0.25,0.5,0.04592,0.00861333333333333,0.709,0.858942641649324
"177",0.3,0.5,0.0403,0.00877142857142857,0.8945,0.862215018411949
"178",0.35,0.5,0.0346571428571429,0.00836153846153846,0.9015,0.854290028019363
"179",0.4,0.5,0.7431875,0.214375,17,0.966684724871004
"180",0.45,0.5,0.872,0.408536363636364,17,0.966564245067441
"181",0.5,0.5,0.97995,0.64294,17,0.966910723010261
"182",0.55,0.5,0.884154545454545,0.624644444444444,17,0.966334343378359
"183",0.6,0.5,0.787891666666667,0.577725,17,0.966866962743546
"184",0.65,0.5,0.709107692307692,0.518857142857143,17,0.966877436544983
"185",0.7,0.5,0.556964285714286,0.43925,17,0.969172016414602
"186",0.75,0.5,0.0167266666666667,0.0239,0.9465,0.849978336044548
"187",0.8,0.5,0.01661875,0.030225,0.99,0.845547018058727
"188",0.85,0.5,0.0163352941176471,0.0434,1.047,0.85130866507284
"189",0.9,0.5,0.0132833333333333,0.0594500000000001,0.9075,0.83015335849187
"190",0.95,0.5,0.0133263157894737,0.1172,0.9525,0.838236614932569
"191",0.05,0.55,0.1924,0.00516315789473684,0.76,0.865708751542486
"192",0.1,0.55,0.1037,0.00586111111111111,0.739,0.87039675894646
"193",0.15,0.55,0.0727666666666667,0.00704117647058824,0.7895,0.874965868006539
"194",0.2,0.55,0.053725,0.00580625,0.88,0.879646817565062
"195",0.25,0.55,0.04468,0.00764666666666667,0.792,0.868211480652448
"196",0.3,0.55,0.03415,0.00645,0.841,0.876929221970243
"197",0.35,0.55,0.0296428571428571,0.00773076923076923,0.842,0.887177406923955
"198",0.4,0.55,0.7749875,0.265225,17,0.966305151230089
"199",0.45,0.55,0.897844444444444,0.438918181818182,17,0.964539961509385
"200",0.5,0.55,0.98491,0.64804,17,0.963844317815033
"201",0.55,0.55,0.872245454545455,0.623644444444444,17,0.96737929708561
"202",0.6,0.55,0.767133333333333,0.57765,17,0.967805117496546
"203",0.65,0.55,0.677392307692308,0.518,17,0.966959831202706
"204",0.7,0.55,0.469028571428571,0.44175,17,0.965033896982209
"205",0.75,0.55,0.01454,0.02242,0.787,0.881849964063093
"206",0.8,0.55,0.0126125,0.02735,0.7455,0.866949719914449
"207",0.85,0.55,0.0123117647058824,0.0302,0.7335,0.881891381889775
"208",0.9,0.55,0.0118777777777778,0.0526500000000001,0.8385,0.857776146969217
"209",0.95,0.55,0.0112473684210526,0.1162,0.7375,0.852406612093355
"210",0.05,0.6,0.1946,0.00416315789473684,0.869,0.879752078581806
"211",0.1,0.6,0.0991,0.00537777777777778,0.8065,0.876176269505957
"212",0.15,0.6,0.0665333333333333,0.00672352941176471,0.7765,0.878274139681482
"213",0.2,0.6,0.05105,0.0060375,0.862,0.877369280548847
"214",0.25,0.6,0.03956,0.00709333333333333,0.7235,0.884300041237298
"215",0.3,0.6,0.0322166666666667,0.00873571428571429,0.696,0.890716377499111
"216",0.35,0.6,0.0300142857142857,0.00904615384615385,0.696,0.883014024211876
"217",0.4,0.6,0.7972375,0.301566666666667,17,0.963975450659306
"218",0.45,0.6,0.9008,0.461563636363636,17,0.96412111374821
"219",0.5,0.6,0.98601,0.65056,17,0.968293144376095
"220",0.55,0.6,0.856836363636364,0.623955555555556,17,0.967642905813021
"221",0.6,0.6,0.7442,0.5783625,17,0.964172124787428
"222",0.65,0.6,0.621392307692308,0.518928571428571,17,0.966078446457478
"223",0.7,0.6,0.416264285714286,0.440833333333333,17,0.966859257328224
"224",0.75,0.6,0.0145,0.0217,0.877,0.880393616540758
"225",0.8,0.6,0.0122375,0.027925,0.675,0.903236557987559
"226",0.85,0.6,0.0118352941176471,0.0324666666666667,0.8455,0.892027919778117
"227",0.9,0.6,0.0118555555555556,0.0553500000000001,0.6895,0.878518264427495
"228",0.95,0.6,0.0100631578947368,0.1005,0.729,0.887202372072306
"229",0.05,0.65,0.191,0.00563157894736842,0.799,0.89120562499523
"230",0.1,0.65,0.09045,0.00638888888888889,0.677,0.890630419883738
"231",0.15,0.65,0.0680666666666667,0.0071,0.7215,0.86479713068715
"232",0.2,0.65,0.049075,0.00695625,0.6715,0.897853540590228
"233",0.25,0.65,0.03842,0.0068,0.717,0.895446108868894
"234",0.3,0.65,0.0313833333333333,0.00953571428571429,0.637,0.896620487857115
"235",0.35,0.65,0.692442857142857,0.193661538461538,17,0.968050081494222
"236",0.4,0.65,0.8173,0.319808333333333,17,0.966510151311877
"237",0.45,0.65,0.911844444444444,0.471236363636364,17,0.967964252334456
"238",0.5,0.65,0.98441,0.65355,17,0.968163840607796
"239",0.55,0.65,0.845909090909091,0.624755555555556,17,0.966490123277474
"240",0.6,0.65,0.723275,0.5796125,17,0.962961121730102
"241",0.65,0.65,0.569761538461538,0.5189,17,0.964306805433544
"242",0.7,0.65,0.381014285714286,0.441133333333333,17,0.967237485428001
"243",0.75,0.65,0.0121133333333333,0.02652,0.5785,0.892697007029649
"244",0.8,0.65,0.01166875,0.025425,0.855,0.888259854941518
"245",0.85,0.65,0.0113117647058824,0.0285333333333334,0.8635,0.911321368020876
"246",0.9,0.65,0.0112,0.0488500000000001,0.774,0.901919254552824
"247",0.95,0.65,0.0102842105263158,0.1232,0.6705,0.908511968855029
"248",0.05,0.7,0.1989,0.00551052631578947,0.7235,0.889508569515437
"249",0.1,0.7,0.0969,0.00620555555555556,0.7055,0.890602265906507
"250",0.15,0.7,0.0651333333333333,0.00666470588235294,0.722,0.894784466882664
"251",0.2,0.7,0.047025,0.00683125,0.8175,0.888812864379109
"252",0.25,0.7,0.03576,0.00773333333333333,0.736,0.895066650172142
"253",0.3,0.7,0.0309,0.00869285714285714,0.6405,0.895508684299039
"254",0.35,0.7,0.713157142857143,0.214138461538462,17,0.967741457763832
"255",0.4,0.7,0.82655,0.336566666666667,17,0.968441314791356
"256",0.45,0.7,0.919488888888889,0.479981818181818,17,0.967873750230887
"257",0.5,0.7,0.98392,0.654,17,0.964788516577498
"258",0.55,0.7,0.833972727272727,0.625133333333333,17,0.964366110393764
"259",0.6,0.7,0.703625,0.5783,17,0.966562298199045
"260",0.65,0.7,0.524915384615385,0.518828571428571,17,0.966405927962702
"261",0.7,0.7,0.354407142857143,0.440983333333333,17,0.966437534330823
"262",0.75,0.7,0.0134666666666667,0.02208,0.865,0.892390733913315
"263",0.8,0.7,0.0132125,0.02455,0.8475,0.900810509952802
"264",0.85,0.7,0.0113588235294118,0.0336666666666667,0.7715,0.91147758155668
"265",0.9,0.7,0.00973888888888889,0.0667000000000001,0.548,0.909866612131262
"266",0.95,0.7,0.00993684210526316,0.1105,0.7345,0.907120318508581
"267",0.05,0.75,0.1644,0.00564736842105263,0.674,0.900794131109161
"268",0.1,0.75,0.10435,0.00735555555555556,0.602,0.905004259862173
"269",0.15,0.75,0.0613666666666667,0.00707058823529412,0.624,0.895908496045746
"270",0.2,0.75,0.044075,0.00625,0.813,0.904394940421079
"271",0.25,0.75,0.03448,0.00753333333333333,0.7115,0.902636978752175
"272",0.3,0.75,0.0334833333333333,0.00582857142857143,0.921,0.901620691719006
"273",0.35,0.75,0.731742857142857,0.2302,17,0.96508805854087
"274",0.4,0.75,0.8364875,0.347933333333333,17,0.967068490890006
"275",0.45,0.75,0.920855555555556,0.490881818181818,17,0.965865202116405
"276",0.5,0.75,0.98774,0.65243,17,0.967481226246786
"277",0.55,0.75,0.822645454545455,0.6249,17,0.966006431881269
"278",0.6,0.75,0.679508333333333,0.57865,17,0.963518981694539
"279",0.65,0.75,0.500707692307692,0.519585714285714,17,0.963254087886017
"280",0.7,0.75,0.0132,0.0206,0.618,0.908642004697982
"281",0.75,0.75,0.0119466666666667,0.0205,0.732,0.903727928905091
"282",0.8,0.75,0.01069375,0.026925,0.6735,0.895461537489587
"283",0.85,0.75,0.0104235294117647,0.0334,0.8165,0.92517645156105
"284",0.9,0.75,0.0104166666666667,0.0471000000000001,0.861,0.912328169506252
"285",0.95,0.75,0.0100157894736842,0.0992999999999999,0.8125,0.90241207117208
"286",0.05,0.8,0.1968,0.0071,0.677,0.894041301838687
"287",0.1,0.8,0.09315,0.00656666666666667,0.767,0.894258630252442
"288",0.15,0.8,0.0550333333333333,0.00684117647058824,0.5745,0.903498545547203
"289",0.2,0.8,0.0478,0.0073375,0.686,0.9030380058075
"290",0.25,0.8,0.03352,0.00556,0.7905,0.903047723388354
"291",0.3,0.8,0.0320833333333333,0.00896428571428571,0.651,0.90365922953746
"292",0.35,0.8,0.739285714285714,0.244392307692308,17,0.967646528212426
"293",0.4,0.8,0.84685,0.357766666666667,17,0.969901009915619
"294",0.45,0.8,0.921811111111111,0.496627272727273,17,0.967584691441508
"295",0.5,0.8,0.98588,0.65729,17,0.963801833802497
"296",0.55,0.8,0.812136363636364,0.6243,17,0.967742879806654
"297",0.6,0.8,0.656283333333333,0.578325,17,0.966388642188141
"298",0.65,0.8,0.473784615384615,0.517757142857143,17,0.97031228485791
"299",0.7,0.8,0.0133071428571429,0.0218666666666667,0.6385,0.898524470820116
"300",0.75,0.8,0.0123733333333333,0.02524,0.8435,0.908342884342943
"301",0.8,0.8,0.01173125,0.03165,0.6375,0.922168458759891
"302",0.85,0.8,0.0106588235294118,0.0400666666666667,0.581,0.92271637368098
"303",0.9,0.8,0.00887777777777778,0.0584500000000001,0.6185,0.909147612951104
"304",0.95,0.8,0.00932105263157895,0.1032,0.8395,0.908521133058857
"305",0.05,0.85,0.2032,0.0058,0.7345,0.905062573701246
"306",0.1,0.85,0.08995,0.00551666666666667,0.8075,0.897882386988425
"307",0.15,0.85,0.0560666666666667,0.00824705882352941,0.5245,0.901820872438628
"308",0.2,0.85,0.0415,0.00710625,0.671,0.903694162982978
"309",0.25,0.85,0.02964,0.00709333333333333,0.8,0.902083515607384
"310",0.3,0.85,0.0316333333333333,0.00878571428571429,0.766,0.889789261613971
"311",0.35,0.85,0.7551,0.256738461538462,17,0.964651244273801
"312",0.4,0.85,0.8524625,0.36875,17,0.964697405887797
"313",0.45,0.85,0.925866666666667,0.502236363636364,17,0.968418076674441
"314",0.5,0.85,0.98688,0.65732,17,0.96764122364843
"315",0.55,0.85,0.800754545454545,0.624122222222222,17,0.966549674597989
"316",0.6,0.85,0.628725,0.578025,17,0.964958324058167
"317",0.65,0.85,0.432692307692308,0.4938,16.1975,0.962275919731486
"318",0.7,0.85,0.0129785714285714,0.0226166666666667,0.758,0.903144688652652
"319",0.75,0.85,0.01036,0.02322,0.532,0.922820681724851
"320",0.8,0.85,0.01155625,0.02975,0.725,0.905548786323123
"321",0.85,0.85,0.00978823529411765,0.0385,0.588,0.92784318896922
"322",0.9,0.85,0.00888333333333333,0.0554000000000001,0.7705,0.921146684212495
"323",0.95,0.85,0.00747368421052632,0.1187,0.617,0.920230063453216
"324",0.05,0.9,0.174,0.00619473684210526,0.714,0.896442378350703
"325",0.1,0.9,0.0915,0.00699444444444444,0.7345,0.892664571619859
"326",0.15,0.9,0.0545,0.00726470588235294,0.5425,0.901450635668769
"327",0.2,0.9,0.042925,0.00650625,0.819,0.906076945418762
"328",0.25,0.9,0.03692,0.00738,0.7675,0.910213268980646
"329",0.3,0.9,0.02915,0.00826428571428571,0.775,0.912545295419819
"330",0.35,0.9,0.762671428571429,0.264138461538462,17,0.967244671180012
"331",0.4,0.9,0.855975,0.373591666666667,17,0.964914394907706
"332",0.45,0.9,0.932477777777778,0.5039,17,0.967745687157118
"333",0.5,0.9,0.98461,0.65942,17,0.967188433714942
"334",0.55,0.9,0.787027272727273,0.624666666666667,17,0.965706541445722
"335",0.6,0.9,0.61,0.5775,17,0.967975234525869
"336",0.65,0.9,0.0130692307692308,0.0164142857142857,0.6935,0.941060449831258
"337",0.7,0.9,0.0119142857142857,0.0179,0.7395,0.934583908291447
"338",0.75,0.9,0.0117466666666667,0.0227,0.552,0.937961594252414
"339",0.8,0.9,0.01145,0.02545,0.8155,0.921032188385692
"340",0.85,0.9,0.00992941176470588,0.0410666666666667,0.6815,0.927486264205247
"341",0.9,0.9,0.00950555555555555,0.0524500000000001,0.577,0.920292283884511
"342",0.95,0.9,0.00921578947368421,0.1189,0.6935,0.92774353244959
"343",0.05,0.95,0.1977,0.00553684210526316,0.7885,0.916824295622992
"344",0.1,0.95,0.0839,0.00601666666666667,0.72,0.927989050239727
"345",0.15,0.95,0.0463666666666667,0.00588235294117647,0.714,0.922930740347945
"346",0.2,0.95,0.036575,0.00655625,0.6895,0.906793325229843
"347",0.25,0.95,0.03158,0.00779333333333333,0.6655,0.906484456316253
"348",0.3,0.95,0.02885,0.00776428571428571,0.734,0.908484056233165
"349",0.35,0.95,0.765828571428571,0.273692307692308,17,0.964189754747837
"350",0.4,0.95,0.8587875,0.3802,17,0.966587830234304
"351",0.45,0.95,0.934888888888889,0.509045454545455,17,0.965888617880885
"352",0.5,0.95,0.98661,0.66052,17,0.969035365861481
"353",0.55,0.95,0.776972727272727,0.623988888888889,17,0.965018676955352
"354",0.6,0.95,0.0147583333333333,0.0161,0.7445,0.778553981071827
"355",0.65,0.95,0.0137461538461538,0.017,0.7065,0.904290488737245
"356",0.7,0.95,0.0120785714285714,0.0204,0.7445,0.953486744367208
"357",0.75,0.95,0.00988,0.02006,0.757,0.941659288584332
"358",0.8,0.95,0.0111125,0.027975,0.719,0.921904956740574
"359",0.85,0.95,0.0103176470588235,0.0317666666666667,0.9545,0.918074230973945
"360",0.9,0.95,0.00902222222222222,0.0477000000000001,0.76,0.911642495504546
"361",0.95,0.95,0.0104157894736842,0.1262,0.543,0.937297684588835
